4069|BAC BIG TASTY MEAL|4051|BACON BIG N TASTY|1
4069|BAC BIG TASTY MEAL|8932|M FRENCH FRIES|1
4077|CHS DANISH/HB/HM|35|HASH BROWN|1
4077|CHS DANISH/HB/HM|37|CHEESE DANISH|1
4077|CHS DANISH/HB/HM|66|MILK|1
4077|CHS DANISH/HB/HM|800|TOY-GENERIC HM|1
4078|BEC BISC/HB/HM|35|HASH BROWN|1
4078|BEC BISC/HB/HM|66|MILK|1
4078|BEC BISC/HB/HM|85|BAC EGG CH BISCUIT|1
4078|BEC BISC/HB/HM|800|TOY-GENERIC HM|1
4081|2 QPC BUNDLE|3|CHEESEBURGER|2
4081|2 QPC BUNDLE|7|QTR POUNDER CHEESE|2
4081|2 QPC BUNDLE|5280|10 MCNUGGETS|1
4081|2 QPC BUNDLE|5528|BLITZ BOX|1
4081|2 QPC BUNDLE|8932|M FRENCH FRIES|2
4083|STK & CHRZO BURRITOS|1022|STEAK BURRITO|1
4083|STK & CHRZO BURRITOS|5155|CHORIZO BURRITO|1
4085|STK&CHRZO BUR ML-MFY|21|21 OZ GENERIC DRK|1
4085|STK&CHRZO BUR ML-MFY|1022|STEAK BURRITO|1
4085|STK&CHRZO BUR ML-MFY|5155|CHORIZO BURRITO|1
4085|STK&CHRZO BUR ML-MFY|8932|M FRENCH FRIES|1
4086|STK&CHRZO BUR ML-LFY|125|30 OZ GENERIC DRK|1
4086|STK&CHRZO BUR ML-LFY|1022|STEAK BURRITO|1
4086|STK&CHRZO BUR ML-LFY|5155|CHORIZO BURRITO|1
4086|STK&CHRZO BUR ML-LFY|6053|L FRENCH FRIES|1
4087|BNT CHS BBQ BAC/7F/ML|4124|BNT CHS BBQ BAC|1
4087|BNT CHS BBQ BAC/7F/ML|5954|42 OZ GENERIC DRK|1
4087|BNT CHS BBQ BAC/7F/ML|6054|SUP FRENCH FRIES|1
4088|BAC BNT CH MEAL|21|21 OZ GENERIC DRK|1
4088|BAC BNT CH MEAL|4054|BACON BIT N TASTY CH|1
4088|BAC BNT CH MEAL|8932|M FRENCH FRIES|1
4089|STK&CHRZO BUR MEAL|24|S COFFEE|1
4089|STK&CHRZO BUR MEAL|35|HASH BROWN|1
4089|STK&CHRZO BUR MEAL|1022|STEAK BURRITO|1
4089|STK&CHRZO BUR MEAL|5155|CHORIZO BURRITO|1
4090|DBL QTR HAMBGR/6F/ML|125|30 OZ GENERIC DRK|1
4090|DBL QTR HAMBGR/6F/ML|5010|DBL QTR HAMBGR|1
4090|DBL QTR HAMBGR/6F/ML|6053|L FRENCH FRIES|1
4093|BISC/HB/HM|35|HASH BROWN|1
4093|BISC/HB/HM|64|BISCUIT|1
4093|BISC/HB/HM|66|MILK|1
4093|BISC/HB/HM|800|TOY-GENERIC HM|1
4101|GRL VEG FLATBRD/SF/ML|20|16 OZ GENERIC DRK|1
4101|GRL VEG FLATBRD/SF/ML|4108|GRL VEG FLATBRD|1
4101|GRL VEG FLATBRD/SF/ML|6050|S FRENCH FRIES|1
4102|GRL VEG FLATBRD/7F/ML|4108|GRL VEG FLATBRD|1
4102|GRL VEG FLATBRD/7F/ML|5954|42 OZ GENERIC DRK|1
4102|GRL VEG FLATBRD/7F/ML|6054|SUP FRENCH FRIES|1
4103|GRL VEG FLATBRD/6F/ML|125|30 OZ GENERIC DRK|1
4103|GRL VEG FLATBRD/6F/ML|4108|GRL VEG FLATBRD|1
4103|GRL VEG FLATBRD/6F/ML|6053|L FRENCH FRIES|1
4104|GRL VEG FLATBRD/5F/ML|21|21 OZ GENERIC DRK|1
4104|GRL VEG FLATBRD/5F/ML|4108|GRL VEG FLATBRD|1
4104|GRL VEG FLATBRD/5F/ML|8932|M FRENCH FRIES|1
4109|2 SPECIAL MCFLURRY|3782|SPECIAL MCFLURRY|2
4110|SE BISC/HB/HM|35|HASH BROWN|1
4110|SE BISC/HB/HM|66|MILK|1
4110|SE BISC/HB/HM|92|SAU EGG BISCUIT|1
4110|SE BISC/HB/HM|800|TOY-GENERIC HM|1
4123|STK&CHRZO BUR ML-SLD|21|21 OZ GENERIC DRK|1
4123|STK&CHRZO BUR ML-SLD|1022|STEAK BURRITO|1
4123|STK&CHRZO BUR ML-SLD|5155|CHORIZO BURRITO|1
4123|STK&CHRZO BUR ML-SLD|8759|SIDE SALAD|1
4125|2STK BURRITO ML-MFY|21|21 OZ GENERIC DRK|1
4125|2STK BURRITO ML-MFY|1022|STEAK BURRITO|2
4125|2STK BURRITO ML-MFY|8932|M FRENCH FRIES|1
4126|2 STK BURRITO ML-LFY|125|30 OZ GENERIC DRK|1
4126|2 STK BURRITO ML-LFY|1022|STEAK BURRITO|2
4126|2 STK BURRITO ML-LFY|6053|L FRENCH FRIES|1
4128|2 STK BURRITO ML-SLD|21|21 OZ GENERIC DRK|1
4128|2 STK BURRITO ML-SLD|1022|STEAK BURRITO|2
4128|2 STK BURRITO ML-SLD|8759|SIDE SALAD|1
4130|2 MONSTR ABSL ZERO|1848|MNSTR ABSLTLY ZERO|2
4131|2 MONSTER ENERGY|1849|MONSTER ENERGY|2
4132|MONSTREGY & ABSZERO|1848|MNSTR ABSLTLY ZERO|1
4132|MONSTREGY & ABSZERO|1849|MONSTER ENERGY|1
4134|3PC CKN SELECT BNDL|62|SAUSAGE BISCUIT|1
4134|3PC CKN SELECT BNDL|4135|MEATLESS GRAVY|1
4134|3PC CKN SELECT BNDL|9241|3 CKN SELECT TENDERS|1
4137|6 SEASON NUG ML-SLD|21|21 OZ GENERIC DRK|1
4137|6 SEASON NUG ML-SLD|5546|6 SEASONED MCNUGGETS|1
4137|6 SEASON NUG ML-SLD|8759|SIDE SALAD|1
4138|JALA MCCHKN ML-HB|21|21 OZ GENERIC DRK|1
4138|JALA MCCHKN ML-HB|35|HASH BROWN|1
4138|JALA MCCHKN ML-HB|2435|JALAPENO MCCHICKEN|1
4140|CBO QTR MEAL|21|21 OZ GENERIC DRK|1
4140|CBO QTR MEAL|4139|CHED BCN ONION QTR|1
4140|CBO QTR MEAL|8932|M FRENCH FRIES|1
4141|CBO QTR ML-LRG|125|30 OZ GENERIC DRK|1
4141|CBO QTR ML-LRG|4139|CHED BCN ONION QTR|1
4141|CBO QTR ML-LRG|6053|L FRENCH FRIES|1
4143|2 HOT&SPICY MCC MEAL|21|21 OZ GENERIC DRK|1
4143|2 HOT&SPICY MCC MEAL|4834|HOT&SPICY MCCHICKEN|2
4143|2 HOT&SPICY MCC MEAL|8932|M FRENCH FRIES|1
4144|MCDOUBLE ML-SPF|21|21 OZ GENERIC DRK|1
4144|MCDOUBLE ML-SPF|592|MCDOUBLE|1
4144|MCDOUBLE ML-SPF|699|M SWEET POTATO FRIES|1
4146|HM/FRY/BB HPY ML TOY|1|HAMBURGER|1
4146|HM/FRY/BB HPY ML TOY|8|BLUEBERRY|1
4146|HM/FRY/BB HPY ML TOY|19|12 OZ SOFT DRK|1
4146|HM/FRY/BB HPY ML TOY|800|TOY-GENERIC HM|1
4146|HM/FRY/BB HPY ML TOY|1858|KIDS FRY|1
4147|CKN RCH WP CP ML-SML|20|16 OZ GENERIC DRK|1
4147|CKN RCH WP CP ML-SML|3841|PRM CKN RANCH WP-CPY|1
4147|CKN RCH WP CP ML-SML|6050|S FRENCH FRIES|1
4150|CKN RCH WP GR ML-SML|20|16 OZ GENERIC DRK|1
4150|CKN RCH WP GR ML-SML|3876|PRM CKN RANCH WP-GRL|1
4150|CKN RCH WP GR ML-SML|6050|S FRENCH FRIES|1
4152|S CHILI WP CP ML-SML|20|16 OZ GENERIC DRK|1
4152|S CHILI WP CP ML-SML|3893|PRM SCHILI WRAP-CPY|1
4152|S CHILI WP CP ML-SML|6050|S FRENCH FRIES|1
4153|S CHILI WP GR ML-SML|20|16 OZ GENERIC DRK|1
4153|S CHILI WP GR ML-SML|3896|PRM SCHILI WRAP-GRL|1
4153|S CHILI WP GR ML-SML|6050|S FRENCH FRIES|1
4155|CKN&BCN WP CP ML-SML|20|16 OZ GENERIC DRK|1
4155|CKN&BCN WP CP ML-SML|3900|PRM CKN BCN WRAP-CPY|1
4155|CKN&BCN WP CP ML-SML|6050|S FRENCH FRIES|1
4156|BEC BISC/HB(2)/ML|24|S COFFEE|1
4156|BEC BISC/HB(2)/ML|35|HASH BROWN|2
4156|BEC BISC/HB(2)/ML|85|BAC EGG CH BISCUIT|1
4158|BACN MCDOUBLE ML-SPF|21|21 OZ GENERIC DRK|1
4158|BACN MCDOUBLE ML-SPF|699|M SWEET POTATO FRIES|1
4158|BACN MCDOUBLE ML-SPF|1043|BACON MCDOUBLE|1
4159|CKN&BCN WP GR ML-SML|20|16 OZ GENERIC DRK|1
4159|CKN&BCN WP GR ML-SML|3903|PRM CKN BCN WRAP-GRL|1
4159|CKN&BCN WP GR ML-SML|6050|S FRENCH FRIES|1
4161|SEC MCMF/HB/HM|35|HASH BROWN|1
4161|SEC MCMF/HB/HM|66|MILK|1
4161|SEC MCMF/HB/HM|83|SAUSAGE EGG MCMUFFIN|1
4161|SEC MCMF/HB/HM|800|TOY-GENERIC HM|1
4162|HEC BGL/HB/HM|35|HASH BROWN|1
4162|HEC BGL/HB/HM|66|MILK|1
4162|HEC BGL/HB/HM|800|TOY-GENERIC HM|1
4162|HEC BGL/HB/HM|5919|HEC BGL|1
4163|STK EGG CHS BGL/HB/HM|35|HASH BROWN|1
4163|STK EGG CHS BGL/HB/HM|66|MILK|1
4163|STK EGG CHS BGL/HB/HM|800|TOY-GENERIC HM|1
4163|STK EGG CHS BGL/HB/HM|5918|STK EGG CH BAGEL|1
4165|EGG CH BISCUIT ML|24|S COFFEE|1
4165|EGG CH BISCUIT ML|35|HASH BROWN|1
4165|EGG CH BISCUIT ML|161|EGG CHEESE BISCUIT|1
4166|SAUS BISC/HB(2)/ML|24|S COFFEE|1
4166|SAUS BISC/HB(2)/ML|35|HASH BROWN|2
4166|SAUS BISC/HB(2)/ML|62|SAUSAGE BISCUIT|1
4167|SE BISC/HB(2)/ML|24|S COFFEE|1
4167|SE BISC/HB(2)/ML|35|HASH BROWN|2
4167|SE BISC/HB(2)/ML|92|SAU EGG BISCUIT|1
4168|SEC MCMF/HB(2)/ML|24|S COFFEE|1
4168|SEC MCMF/HB(2)/ML|35|HASH BROWN|2
4168|SEC MCMF/HB(2)/ML|83|SAUSAGE EGG MCMUFFIN|1
4169|EGG MCMF/HB(2)/ML|24|S COFFEE|1
4169|EGG MCMF/HB(2)/ML|35|HASH BROWN|2
4169|EGG MCMF/HB(2)/ML|46|EGG MCMUFFIN|1
4170|BGL(3)|548|SESAME SEED BAGEL|3
4171|CYT CHICKEN MI-SPF|21|21 OZ GENERIC DRK|1
4171|CYT CHICKEN MI-SPF|699|M SWEET POTATO FRIES|1
4171|CYT CHICKEN MI-SPF|2149|CYT CHICKEN|1
4172|HMWPG/KFRY/APPLES ML|19|12 OZ SOFT DRK|1
4172|HMWPG/KFRY/APPLES ML|1624|HNYMU SNACK WRAP-GRL|1
4172|HMWPG/KFRY/APPLES ML|1858|KIDS FRY|1
4172|HMWPG/KFRY/APPLES ML|8759|SIDE SALAD|1
4174|HAMB/SSLD/APPLES ML|1|HAMBURGER|1
4174|HAMB/SSLD/APPLES ML|24|S COFFEE|1
4174|HAMB/SSLD/APPLES ML|2794|APPLE SLICES|1
4174|HAMB/SSLD/APPLES ML|8759|SIDE SALAD|1
4177|STH STYLE CKN ML-SPF|21|21 OZ GENERIC DRK|1
4177|STH STYLE CKN ML-SPF|699|M SWEET POTATO FRIES|1
4177|STH STYLE CKN ML-SPF|2348|SOUTHERN STYLE CHKN|1
4178|MCRIB MEAL-SPF|10|MCRIB|1
4178|MCRIB MEAL-SPF|21|21 OZ GENERIC DRK|1
4178|MCRIB MEAL-SPF|699|M SWEET POTATO FRIES|1
4181|CKN RAN WP-CP SPF|21|21 OZ GENERIC DRK|1
4181|CKN RAN WP-CP SPF|699|M SWEET POTATO FRIES|1
4181|CKN RAN WP-CP SPF|3841|PRM CKN RANCH WP-CPY|1
4182|6NG/SSLD/APPLES ML|19|12 OZ SOFT DRK|1
4182|6NG/SSLD/APPLES ML|60|6 MCNUGGETS|1
4182|6NG/SSLD/APPLES ML|2794|APPLE SLICES|1
4182|6NG/SSLD/APPLES ML|8759|SIDE SALAD|1
4186|COOKIES AND MILK|27|BAG CH CHIP COOKIES|1
4186|COOKIES AND MILK|66|MILK|1
4187|CKN RAN WP-GR SPF|21|21 OZ GENERIC DRK|1
4187|CKN RAN WP-GR SPF|699|M SWEET POTATO FRIES|1
4187|CKN RAN WP-GR SPF|3876|PRM CKN RANCH WP-GRL|1
4188|APPLE & PUMPKIN PIE|706|APPLE PIE|1
4188|APPLE & PUMPKIN PIE|5910|PUMPKIN PIE|1
4189|CHSBGR(10)/BCKT(2)/32Z(2)|3|CHEESEBURGER|10
4189|CHSBGR(10)/BCKT(2)/32Z(2)|125|30 OZ GENERIC DRK|2
4189|CHSBGR(10)/BCKT(2)/32Z(2)|1819|FRY-BCKT|2
4190|HPYCHS AD TOY(SMART)|3|CHEESEBURGER|1
4190|HPYCHS AD TOY(SMART)|19|12 OZ SOFT DRK|1
4190|HPYCHS AD TOY(SMART)|800|TOY-GENERIC HM|1
4190|HPYCHS AD TOY(SMART)|7400|APPLE DIPPERS|1
4195|CINN ROLL/HB/HM|35|HASH BROWN|1
4195|CINN ROLL/HB/HM|66|MILK|1
4195|CINN ROLL/HB/HM|328|CINNAMON ROLL|1
4195|CINN ROLL/HB/HM|800|TOY-GENERIC HM|1
4196|APPLE & SWT PTO PIE|706|APPLE PIE|1
4196|APPLE & SWT PTO PIE|3795|SWEET POTATO PIE|1
4197|6 CKN NUG(2)/5F/ML|21|21 OZ GENERIC DRK|1
4197|6 CKN NUG(2)/5F/ML|60|6 MCNUGGETS|2
4197|6 CKN NUG(2)/5F/ML|8932|M FRENCH FRIES|1
4198|2 6 MCNUGGETS|60|6 MCNUGGETS|2
4204|SCHILI WP-CP SPF|21|21 OZ GENERIC DRK|1
4204|SCHILI WP-CP SPF|699|M SWEET POTATO FRIES|1
4204|SCHILI WP-CP SPF|3893|PRM SCHILI WRAP-CPY|1
4205|SCHILI WP-GR SPF|21|21 OZ GENERIC DRK|1
4205|SCHILI WP-GR SPF|699|M SWEET POTATO FRIES|1
4205|SCHILI WP-GR SPF|3896|PRM SCHILI WRAP-GRL|1
4206|MCRIB JR ML-LRG|125|30 OZ GENERIC DRK|1
4206|MCRIB JR ML-LRG|4398|MCRIB JR|1
4206|MCRIB JR ML-LRG|6053|L FRENCH FRIES|1
4207|CKN BCN WP CP ML-SPF|21|21 OZ GENERIC DRK|1
4207|CKN BCN WP CP ML-SPF|699|M SWEET POTATO FRIES|1
4207|CKN BCN WP CP ML-SPF|3900|PRM CKN BCN WRAP-CPY|1
4209|2 HOT&SP MCC ML-SPF|21|21 OZ GENERIC DRK|1
4209|2 HOT&SP MCC ML-SPF|699|M SWEET POTATO FRIES|1
4209|2 HOT&SP MCC ML-SPF|4834|HOT&SPICY MCCHICKEN|2
4214|2 WESTERN BURRITO ML|24|S COFFEE|1
4214|2 WESTERN BURRITO ML|35|HASH BROWN|1
4214|2 WESTERN BURRITO ML|4194|WESTERN BURRITO|2
4215|2 WESTERN BURRITOS|4194|WESTERN BURRITO|2
4217|CHSBGR(4)/5F(2)/ML|3|CHEESEBURGER|4
4217|CHSBGR(4)/5F(2)/ML|21|21 OZ GENERIC DRK|1
4217|CHSBGR(4)/5F(2)/ML|8932|M FRENCH FRIES|2
4222|EW SAU EGG MCM ML|24|S COFFEE|1
4222|EW SAU EGG MCM ML|35|HASH BROWN|1
4222|EW SAU EGG MCM ML|4221|EW SAU EGG MCMUFFIN|1
4224|CKN BCN WP GR ML-SPF|21|21 OZ GENERIC DRK|1
4224|CKN BCN WP GR ML-SPF|699|M SWEET POTATO FRIES|1
4224|CKN BCN WP GR ML-SPF|3903|PRM CKN BCN WRAP-GRL|1
4225|BIG N TASTY ML-LRG|125|30 OZ GENERIC DRK|1
4225|BIG N TASTY ML-LRG|6009|BIG N TASTY|1
4225|BIG N TASTY ML-LRG|6053|L FRENCH FRIES|1
4226|QTR CHS DLX ML-SPF|21|21 OZ GENERIC DRK|1
4226|QTR CHS DLX ML-SPF|699|M SWEET POTATO FRIES|1
4226|QTR CHS DLX ML-SPF|4282|QUARTER CHEESE DLX|1
4227|BIGNTASTY CH ML-SML|20|16 OZ GENERIC DRK|1
4227|BIGNTASTY CH ML-SML|1466|BIG N TASTY CHEESE|1
4227|BIGNTASTY CH ML-SML|6050|S FRENCH FRIES|1
4228|2 GR ON CHED ML-SPF|21|21 OZ GENERIC DRK|1
4228|2 GR ON CHED ML-SPF|699|M SWEET POTATO FRIES|1
4228|2 GR ON CHED ML-SPF|3816|GRILLED ONION CHEDDR|2
4229|BIGNTASTY CH ML-LRG|125|30 OZ GENERIC DRK|1
4229|BIGNTASTY CH ML-LRG|1466|BIG N TASTY CHEESE|1
4229|BIGNTASTY CH ML-LRG|6053|L FRENCH FRIES|1
4230|CKN CLASS-CPY ML-SPF|21|21 OZ GENERIC DRK|1
4230|CKN CLASS-CPY ML-SPF|699|M SWEET POTATO FRIES|1
4230|CKN CLASS-CPY ML-SPF|4392|CRISPY CHICKEN DLX|1
4231|MCBLT/SF/ML|20|16 OZ GENERIC DRK|1
4231|MCBLT/SF/ML|3472|MCBLT|1
4231|MCBLT/SF/ML|6050|S FRENCH FRIES|1
4232|GRL ON CHEDDR ML-SPF|21|21 OZ GENERIC DRK|1
4232|GRL ON CHEDDR ML-SPF|699|M SWEET POTATO FRIES|1
4232|GRL ON CHEDDR ML-SPF|3816|GRILLED ONION CHEDDR|1
4233|BUF RCH MCCK ML-SPF|21|21 OZ GENERIC DRK|1
4233|BUF RCH MCCK ML-SPF|699|M SWEET POTATO FRIES|1
4233|BUF RCH MCCK ML-SPF|4992|BUFFALO RANCH MCCHKN|1
4234|MCBLT/5F/ML|21|21 OZ GENERIC DRK|1
4234|MCBLT/5F/ML|3472|MCBLT|1
4234|MCBLT/5F/ML|8932|M FRENCH FRIES|1
4242|EW BAC EGG CH BIS ML|24|S COFFEE|1
4242|EW BAC EGG CH BIS ML|35|HASH BROWN|1
4242|EW BAC EGG CH BIS ML|4223|EW BAC EGG CH BISC|1
4249|2 HAMBURGER ML-SML|1|HAMBURGER|2
4249|2 HAMBURGER ML-SML|20|16 OZ GENERIC DRK|1
4249|2 HAMBURGER ML-SML|6050|S FRENCH FRIES|1
4250|HAMBGR(2)/7F/ML|1|HAMBURGER|2
4250|HAMBGR(2)/7F/ML|5954|42 OZ GENERIC DRK|1
4250|HAMBGR(2)/7F/ML|6054|SUP FRENCH FRIES|1
4251|2 HAMBURGER ML-LRG|1|HAMBURGER|2
4251|2 HAMBURGER ML-LRG|125|30 OZ GENERIC DRK|1
4251|2 HAMBURGER ML-LRG|6053|L FRENCH FRIES|1
4252|PRM RCH WP VG ML-SPF|21|21 OZ GENERIC DRK|1
4252|PRM RCH WP VG ML-SPF|699|M SWEET POTATO FRIES|1
4252|PRM RCH WP VG ML-SPF|5131|VEGGIE MCWRAP|1
4253|CHSBGR/HB/ML|3|CHEESEBURGER|1
4253|CHSBGR/HB/ML|20|16 OZ GENERIC DRK|1
4253|CHSBGR/HB/ML|35|HASH BROWN|1
4254|HAMBGR(5)/BSKTF|1|HAMBURGER|5
4254|HAMBGR(5)/BSKTF|1819|FRY-BCKT|1
4255|CHSBGR(5)/BSKTF|3|CHEESEBURGER|5
4255|CHSBGR(5)/BSKTF|1819|FRY-BCKT|1
4257|MCRIB ML-LRG|10|MCRIB|1
4257|MCRIB ML-LRG|125|30 OZ GENERIC DRK|1
4257|MCRIB ML-LRG|6053|L FRENCH FRIES|1
4258|BCN CLBHS QTR ML-SPF|21|21 OZ GENERIC DRK|1
4258|BCN CLBHS QTR ML-SPF|699|M SWEET POTATO FRIES|1
4258|BCN CLBHS QTR ML-SPF|5159|BACON CLUBHOUSE QTR|1
4260|EW SAU EGG BISC ML|24|S COFFEE|1
4260|EW SAU EGG BISC ML|35|HASH BROWN|1
4260|EW SAU EGG BISC ML|4246|EW SAU EGG BISCUIT|1
4262|GRIL THRILLER ML-SPF|21|21 OZ GENERIC DRK|1
4262|GRIL THRILLER ML-SPF|699|M SWEET POTATO FRIES|1
4262|GRIL THRILLER ML-SPF|1688|GRILL THRILLER|1
4263|HOT ALL OVER ML-SPF|21|21 OZ GENERIC DRK|1
4263|HOT ALL OVER ML-SPF|699|M SWEET POTATO FRIES|1
4263|HOT ALL OVER ML-SPF|1973|HOT ALL OVER|1
4264|EW BAC EGG CH BGL ML|24|S COFFEE|1
4264|EW BAC EGG CH BGL ML|35|HASH BROWN|1
4264|EW BAC EGG CH BGL ML|4261|EW BAC EGG CH BAGEL|1
4266|CYT BURGER ML-SPF|21|21 OZ GENERIC DRK|1
4266|CYT BURGER ML-SPF|699|M SWEET POTATO FRIES|1
4266|CYT BURGER ML-SPF|5606|BYB BURGER|1
4267|MSHRM SW QTR MEAL|21|21 OZ GENERIC DRK|1
4267|MSHRM SW QTR MEAL|5054|MUSHROOM SWISS QTR|1
4267|MSHRM SW QTR MEAL|8932|M FRENCH FRIES|1
4268|EW STK EGG CH BGL ML|24|S COFFEE|1
4268|EW STK EGG CH BGL ML|35|HASH BROWN|1
4268|EW STK EGG CH BGL ML|4265|EW STK EGG CH BAGEL|1
4270|EW BAC EGG CH GDL ML|24|S COFFEE|1
4270|EW BAC EGG CH GDL ML|35|HASH BROWN|1
4270|EW BAC EGG CH GDL ML|4269|EW BAC EGG CH MCGRDL|1
4272|SOCAL STYLE ML-SPF|21|21 OZ GENERIC DRK|1
4272|SOCAL STYLE ML-SPF|699|M SWEET POTATO FRIES|1
4272|SOCAL STYLE ML-SPF|1984|SOCAL STYLE|1
4274|EW SAU EGG CH GDL ML|24|S COFFEE|1
4274|EW SAU EGG CH GDL ML|35|HASH BROWN|1
4274|EW SAU EGG CH GDL ML|4273|EW SAU EGG CH MCGRDL|1
4277|SAUGRDL&SEC MCGRDL|6110|SAUSAGE MCGRIDDLE|1
4277|SAUGRDL&SEC MCGRDL|9841|SAU EGG CH MCGRIDDLE|1
4278|SAUGRDL&BEC MCGRDL|6110|SAUSAGE MCGRIDDLE|1
4278|SAUGRDL&BEC MCGRDL|9839|BAC EGG CH MCGRIDDLE|1
4279|BEC MCGRDL&SEC MCGRD|9839|BAC EGG CH MCGRIDDLE|1
4279|BEC MCGRDL&SEC MCGRD|9841|SAU EGG CH MCGRIDDLE|1
4280|MCCHICKEN & HTSP MCC|4314|MCCHICKEN|1
4280|MCCHICKEN & HTSP MCC|4834|HOT&SPICY MCCHICKEN|1
4281|FAMILY BUNDLE|5|BIG MAC|1
4281|FAMILY BUNDLE|20|16 OZ GENERIC DRK|3
4281|FAMILY BUNDLE|4314|MCCHICKEN|1
4281|FAMILY BUNDLE|5280|10 MCNUGGETS|1
4281|FAMILY BUNDLE|6050|S FRENCH FRIES|3
4283|QTR CHS DLX MEAL|21|21 OZ GENERIC DRK|1
4283|QTR CHS DLX MEAL|4282|QUARTER CHEESE DLX|1
4283|QTR CHS DLX MEAL|8932|M FRENCH FRIES|1
4284|BCN CLB GRL ML-SPF|21|21 OZ GENERIC DRK|1
4284|BCN CLB GRL ML-SPF|699|M SWEET POTATO FRIES|1
4284|BCN CLB GRL ML-SPF|6010|BACON CLUBHOUSE GRL|1
4286|BCN CLB CPY ML-SPF|21|21 OZ GENERIC DRK|1
4286|BCN CLB CPY ML-SPF|699|M SWEET POTATO FRIES|1
4286|BCN CLB CPY ML-SPF|6013|BACON CLUBHOUSE CPY|1
4288|QTR CHS DLX ML-LRG|125|30 OZ GENERIC DRK|1
4288|QTR CHS DLX ML-LRG|4282|QUARTER CHEESE DLX|1
4288|QTR CHS DLX ML-LRG|6053|L FRENCH FRIES|1
4289|JALAPENO DBL ML-SPF|21|21 OZ GENERIC DRK|1
4289|JALAPENO DBL ML-SPF|699|M SWEET POTATO FRIES|1
4289|JALAPENO DBL ML-SPF|6408|JALAPENO DOUBLE|1
4293|BIG MAC MEAL-SPF|5|BIG MAC|1
4293|BIG MAC MEAL-SPF|21|21 OZ GENERIC DRK|1
4293|BIG MAC MEAL-SPF|699|M SWEET POTATO FRIES|1
4294|DBL CHEESE MEAL-SPF|4|DOUBLE CHEESEBURGER|1
4294|DBL CHEESE MEAL-SPF|21|21 OZ GENERIC DRK|1
4294|DBL CHEESE MEAL-SPF|699|M SWEET POTATO FRIES|1
4296|QUARTER BCN&CH MEAL|21|21 OZ GENERIC DRK|1
4296|QUARTER BCN&CH MEAL|4295|QUARTER BACON & CHS|1
4296|QUARTER BCN&CH MEAL|8932|M FRENCH FRIES|1
4297|QTR BCN&CHS ML-LRG|125|30 OZ GENERIC DRK|1
4297|QTR BCN&CHS ML-LRG|4295|QUARTER BACON & CHS|1
4297|QTR BCN&CHS ML-LRG|6053|L FRENCH FRIES|1
4299|QUARTER HBNRCH MEAL|21|21 OZ GENERIC DRK|1
4299|QUARTER HBNRCH MEAL|4298|QTR BACON HABNRO RAN|1
4299|QUARTER HBNRCH MEAL|8932|M FRENCH FRIES|1
4307|QTR HBN RCH ML-LRG|125|30 OZ GENERIC DRK|1
4307|QTR HBN RCH ML-LRG|4298|QTR BACON HABNRO RAN|1
4307|QTR HBN RCH ML-LRG|6053|L FRENCH FRIES|1
4309|DBL QTR CH DLX MEAL|21|21 OZ GENERIC DRK|1
4309|DBL QTR CH DLX MEAL|4308|DBL QUARTER CHS DLX|1
4309|DBL QTR CH DLX MEAL|8932|M FRENCH FRIES|1
4311|APPLE & SPECIAL PIES|706|APPLE PIE|1
4311|APPLE & SPECIAL PIES|4313|SPECIAL PIE|1
4312|2 SPECIAL PIES|4313|SPECIAL PIE|2
4318|DBL QTR CHS ML-SPF|21|21 OZ GENERIC DRK|1
4318|DBL QTR CHS ML-SPF|699|M SWEET POTATO FRIES|1
4318|DBL QTR CHS ML-SPF|3426|DBL QTR CHEESE|1
4320|QTR CHEESE ML-SPF|7|QTR POUNDER CHEESE|1
4320|QTR CHEESE ML-SPF|21|21 OZ GENERIC DRK|1
4320|QTR CHEESE ML-SPF|699|M SWEET POTATO FRIES|1
4322|MCK BIG MAC MEAL|21|21 OZ GENERIC DRK|1
4322|MCK BIG MAC MEAL|4317|MCK BIG MAC|1
4322|MCK BIG MAC MEAL|8932|M FRENCH FRIES|1
4323|MCK BIG MAC ML-LRG|125|30 OZ GENERIC DRK|1
4323|MCK BIG MAC ML-LRG|4317|MCK BIG MAC|1
4323|MCK BIG MAC ML-LRG|6053|L FRENCH FRIES|1
4324|FILET-O-FISH ML-SPF|21|21 OZ GENERIC DRK|1
4324|FILET-O-FISH ML-SPF|699|M SWEET POTATO FRIES|1
4324|FILET-O-FISH ML-SPF|5926|FILET-O-FISH|1
4325|6 MCNUGGETS ML-SPF|21|21 OZ GENERIC DRK|1
4325|6 MCNUGGETS ML-SPF|60|6 MCNUGGETS|1
4325|6 MCNUGGETS ML-SPF|699|M SWEET POTATO FRIES|1
4329|DBL QTR DLX ML-LRG|125|30 OZ GENERIC DRK|1
4329|DBL QTR DLX ML-LRG|4308|DBL QUARTER CHS DLX|1
4329|DBL QTR DLX ML-LRG|6053|L FRENCH FRIES|1
4334|DBL QTR BCN&CH MEAL|21|21 OZ GENERIC DRK|1
4334|DBL QTR BCN&CH MEAL|4333|DBL QTR BACON & CHS|1
4334|DBL QTR BCN&CH MEAL|8932|M FRENCH FRIES|1
4335|DBL QTR BC&C ML-LRG|125|30 OZ GENERIC DRK|1
4335|DBL QTR BC&C ML-LRG|4333|DBL QTR BACON & CHS|1
4335|DBL QTR BC&C ML-LRG|6053|L FRENCH FRIES|1
